image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9,latency0,latency1,latency2,latency3,latency4,latency5,latency6,latency7,latency8,latency9
5091,9,8,1.2626e-10,0.37952,0.10232,0.24713,0.32007,0.18325,0.38216,0.23559,0.1153,0.48142,0.30891,2.8246999999999975e-10,2.186799999999999e-10,2.186799999999999e-10,2.186799999999999e-10,2.186799999999999e-10,2.186799999999999e-10,2.186799999999999e-10,2.186799999999999e-10,2.186799999999999e-10,2.186799999999999e-10
5092,1,1,1.2619e-10,0.23111,0.59747,0.29129,0.28628,0.23394,0.14875,0.27584,0.16645,0.38401,0.18826,2.271799999999988e-10,2.271799999999988e-10,2.271799999999988e-10,2.271799999999988e-10,2.271799999999988e-10,2.271799999999988e-10,2.271799999999988e-10,2.271799999999988e-10,2.735799999999998e-10,1.9183999999999962e-10
5093,2,2,1.2525e-10,0.29101,0.27623,0.51049,0.30885,0.11313,0.070895,0.24679,0.20554,0.48944,0.22569,2.707999999999987e-10,2.707999999999987e-10,2.707999999999987e-10,1.9239999999999946e-10,2.258999999999994e-10,2.258999999999994e-10,2.707999999999987e-10,2.707999999999987e-10,1.9239999999999946e-10,2.707999999999987e-10
5094,6,6,1.2426e-10,0.33054,0.25709,0.24197,0.13456,0.28737,0.35391,0.63565,0.10528,0.34005,0.13523,1.6179999999999752e-10,2.489999999999978e-10,2.489999999999978e-10,2.489999999999978e-10,2.489999999999978e-10,2.489999999999978e-10,2.489999999999978e-10,1.6179999999999752e-10,2.489999999999978e-10,2.489999999999978e-10
5095,5,5,1.2541e-10,0.29935,0.10757,0.16045,0.29924,0.23943,0.62219,0.32208,0.11779,0.37784,0.22663,2.7129999999999926e-10,1.8620000000000004e-10,1.8620000000000004e-10,2.7129999999999926e-10,2.7129999999999926e-10,1.8620000000000004e-10,2.7129999999999926e-10,2.7129999999999926e-10,1.8620000000000004e-10,2.7129999999999926e-10
5096,3,3,1.2921e-10,0.25872,0.20453,0.24154,0.6483,0.17437,0.27285,0.13809,0.20171,0.4569,0.25436,1.8490000000000254e-10,2.782000000000018e-10,2.782000000000018e-10,1.8490000000000254e-10,1.8490000000000254e-10,1.8490000000000254e-10,1.8490000000000254e-10,2.782000000000018e-10,1.8490000000000254e-10,1.8490000000000254e-10
5097,0,0,1.2653e-10,0.63387,0.21642,0.26904,0.19935,0.1571,0.26462,0.36225,0.18179,0.32341,0.2256,2.4099999999999865e-10,2.9779999999999953e-10,2.4099999999999865e-10,2.4099999999999865e-10,1.503999999999998e-10,2.4099999999999865e-10,2.4099999999999865e-10,1.503999999999998e-10,2.4099999999999865e-10,2.4099999999999865e-10
5098,7,7,1.3029e-10,0.24553,0.2846,0.24755,0.30793,0.14089,0.12832,0.057705,0.54193,0.4269,0.34471,2.2549999999999762e-10,2.2549999999999762e-10,2.2549999999999762e-10,2.2549999999999762e-10,1.2329999999999688e-10,1.7099999999999538e-10,2.2549999999999762e-10,2.2549999999999762e-10,1.7099999999999538e-10,1.7099999999999538e-10
5099,0,0,1.254e-10,0.57099,0.18143,0.28711,0.20211,0.19741,0.24084,0.32877,0.15269,0.35655,0.27387,1.841000000000023e-10,1.841000000000023e-10,1.841000000000023e-10,2.5580000000000154e-10,2.5580000000000154e-10,2.5580000000000154e-10,2.5580000000000154e-10,1.841000000000023e-10,2.5580000000000154e-10,2.5580000000000154e-10
5100,4,4,1.2667e-10,0.21205,0.21993,0.27179,0.13103,0.68687,0.11859,0.26454,0.26336,0.25507,0.25636,2.25873e-10,2.25873e-10,1.42845e-10,2.25873e-10,2.25873e-10,2.25873e-10,2.25873e-10,2.25873e-10,2.25873e-10,2.25873e-10
5101,1,8,1.2467e-10,0.27729,0.45851,0.22069,0.34258,0.14105,0.26977,0.29968,0.13641,0.50106,0.18624,2.783899999999995e-10,2.425599999999996e-10,1.4981999999999939e-10,2.425599999999996e-10,2.425599999999996e-10,2.425599999999996e-10,1.7177000000000012e-10,1.7177000000000012e-10,2.425599999999996e-10,1.7177000000000012e-10
5102,4,4,1.2626e-10,0.23439,0.15989,0.28362,0.13301,0.67712,0.099193,0.311,0.26559,0.21077,0.26607,2.6702999999999965e-10,2.6702999999999965e-10,2.6702999999999965e-10,2.6702999999999965e-10,2.6702999999999965e-10,2.6702999999999965e-10,1.3649999999999927e-10,2.6702999999999965e-10,2.6702999999999965e-10,2.6702999999999965e-10
5103,3,3,1.2866e-10,0.23751,0.16672,0.20791,0.56326,0.26631,0.32353,0.18184,0.15611,0.43475,0.26527,2.1689999999999912e-10,3.2279999999999975e-10,2.1689999999999912e-10,2.1689999999999912e-10,2.1689999999999912e-10,2.1689999999999912e-10,2.1689999999999912e-10,2.1689999999999912e-10,2.1689999999999912e-10,3.2279999999999975e-10
5104,6,6,1.2376e-10,0.34335,0.16732,0.29468,0.13839,0.26248,0.30268,0.60541,0.077548,0.38147,0.20422,1.7909999999999993e-10,3.287999999999983e-10,2.776999999999979e-10,1.7909999999999993e-10,1.7909999999999993e-10,2.776999999999979e-10,1.7909999999999993e-10,1.7909999999999993e-10,2.776999999999979e-10,2.776999999999979e-10
5105,7,7,1.299e-10,0.25768,0.25341,0.21023,0.26993,0.15635,0.1677,0.058332,0.59284,0.45766,0.29187,2.753999999999993e-10,2.753999999999993e-10,2.753999999999993e-10,1.6569999999999996e-10,1.6569999999999996e-10,1.6569999999999996e-10,2.1160000000000039e-10,2.753999999999993e-10,1.6569999999999996e-10,1.6569999999999996e-10
5106,2,2,1.2458e-10,0.3372,0.24339,0.60551,0.33999,0.15748,0.05675,0.28515,0.2187,0.44631,0.19193,2.3810000000000066e-10,2.3810000000000066e-10,2.3810000000000066e-10,1.2130000000000123e-10,2.791000000000008e-10,1.6250000000000228e-10,2.3810000000000066e-10,2.3810000000000066e-10,2.791000000000008e-10,2.3810000000000066e-10
5107,3,3,1.2809e-10,0.26269,0.16212,0.26595,0.61007,0.18231,0.28989,0.14815,0.18131,0.48004,0.25607,2.1919999999999775e-10,2.1919999999999775e-10,2.1919999999999775e-10,2.1919999999999775e-10,2.677999999999986e-10,2.677999999999986e-10,2.1919999999999775e-10,1.491999999999978e-10,1.491999999999978e-10,2.1919999999999775e-10
5108,1,1,1.2599e-10,0.24227,0.59874,0.22892,0.26117,0.25991,0.21888,0.37817,0.14531,0.31521,0.19135,1.9999999999999517e-10,2.3939999999999485e-10,2.3939999999999485e-10,2.3939999999999485e-10,2.3939999999999485e-10,2.3939999999999485e-10,2.3939999999999485e-10,2.3939999999999485e-10,2.3939999999999485e-10,2.3939999999999485e-10
5109,2,2,1.258e-10,0.33356,0.25333,0.59222,0.27311,0.12422,0.044761,0.20112,0.41529,0.36674,0.21456,2.2549999999999762e-10,2.2549999999999762e-10,2.2549999999999762e-10,3.375999999999977e-10,2.2549999999999762e-10,1.9520000000000032e-10,2.2549999999999762e-10,2.2549999999999762e-10,1.5439999999999773e-10,2.718999999999986e-10
5110,1,1,1.2586e-10,0.25755,0.53375,0.22749,0.33561,0.19097,0.19594,0.30065,0.1368,0.41785,0.23459,1.97401e-10,1.97401e-10,1.97401e-10,1.97401e-10,1.97401e-10,1.97401e-10,1.97401e-10,1.97401e-10,1.97401e-10,1.97401e-10
5111,2,2,1.2669e-10,0.28608,0.31967,0.57707,0.3272,0.1313,0.053321,0.20722,0.24351,0.42101,0.22739,2.1965999999999963e-10,2.1965999999999963e-10,2.1965999999999963e-10,2.738599999999997e-10,1.3351999999999976e-10,2.1965999999999963e-10,2.1965999999999963e-10,2.1965999999999963e-10,2.738599999999997e-10,2.738599999999997e-10
5112,9,8,1.2539e-10,0.39462,0.13709,0.27653,0.26108,0.23326,0.2651,0.25032,0.11452,0.44587,0.38223,1.8450999999999898e-10,2.617199999999994e-10,2.617199999999994e-10,2.617199999999994e-10,2.617199999999994e-10,2.617199999999994e-10,3.1968999999999934e-10,1.8450999999999898e-10,1.566899999999998e-10,2.617199999999994e-10
5113,6,6,1.2424e-10,0.38514,0.19513,0.27512,0.17217,0.28029,0.27565,0.57985,0.090074,0.36405,0.21798,2.92099999999999e-10,2.3729999999999876e-10,3.601999999999988e-10,2.3729999999999876e-10,1.894999999999998e-10,1.3300000000000026e-10,1.894999999999998e-10,1.3300000000000026e-10,2.3729999999999876e-10,1.894999999999998e-10
5114,0,0,1.2627e-10,0.63703,0.20568,0.30067,0.17369,0.17507,0.21667,0.38599,0.1745,0.30083,0.24669,1.721999999999974e-10,1.721999999999974e-10,1.721999999999974e-10,3.371000000000004e-10,1.721999999999974e-10,1.721999999999974e-10,2.6689999999999956e-10,2.6689999999999956e-10,2.6689999999999956e-10,2.6689999999999956e-10
5115,1,1,1.2591e-10,0.25323,0.51248,0.24255,0.27183,0.30555,0.12341,0.25633,0.14222,0.39662,0.24584,2.37499999999998e-10,2.37499999999998e-10,2.37499999999998e-10,2.37499999999998e-10,2.37499999999998e-10,1.7060000000000022e-10,2.8469999999999923e-10,1.7060000000000022e-10,1.7060000000000022e-10,3.4560000000000013e-10
5116,3,3,1.2574e-10,0.2936,0.21646,0.23697,0.62927,0.15117,0.25326,0.16655,0.16378,0.46746,0.2527,2.621000000000014e-10,2.229000000000026e-10,2.621000000000014e-10,2.229000000000026e-10,1.6910000000000183e-10,2.621000000000014e-10,2.229000000000026e-10,1.6910000000000183e-10,1.6910000000000183e-10,2.229000000000026e-10
5117,0,0,1.2537e-10,0.58743,0.18809,0.25766,0.22977,0.1967,0.21647,0.36697,0.11034,0.35843,0.26978,2.357999999999987e-10,2.357999999999987e-10,2.863999999999985e-10,2.357999999999987e-10,2.863999999999985e-10,2.863999999999985e-10,1.95199999999997e-10,1.650999999999973e-10,2.863999999999985e-10,2.357999999999987e-10
5118,2,2,1.2587e-10,0.32121,0.28414,0.62054,0.33761,0.13679,0.043184,0.23992,0.2635,0.38414,0.20429,2.6300000000000044e-10,1.8889999999999715e-10,1.8889999999999715e-10,1.8889999999999715e-10,1.4119999999999864e-10,1.8889999999999715e-10,1.8889999999999715e-10,2.6300000000000044e-10,1.4119999999999864e-10,1.8889999999999715e-10
5119,7,7,1.2846e-10,0.30415,0.25641,0.26159,0.21987,0.18263,0.12417,0.059005,0.65658,0.38695,0.25774,1.8360000000000172e-10,2.5949999999999647e-10,2.5949999999999647e-10,2.5949999999999647e-10,2.5949999999999647e-10,3.1660000000000033e-10,1.8360000000000172e-10,2.5949999999999647e-10,3.1660000000000033e-10,2.5949999999999647e-10
5120,5,5,1.2505e-10,0.31475,0.1444,0.15083,0.22866,0.25736,0.57685,0.4158,0.098818,0.36902,0.19855,3.348e-10,2.23056e-10,1.85308e-10,2.23056e-10,1.38545e-10,2.23056e-10,2.23056e-10,1.85308e-10,2.23056e-10,2.23056e-10
5121,7,7,1.3099e-10,0.36636,0.25992,0.25002,0.16866,0.1696,0.17539,0.068787,0.62373,0.34619,0.23171,2.0139999999999974e-10,2.0139999999999974e-10,2.471599999999994e-10,2.471599999999994e-10,2.0139999999999974e-10,2.0139999999999974e-10,2.0139999999999974e-10,2.0139999999999974e-10,3.008799999999995e-10,2.0139999999999974e-10
5122,6,6,1.2529e-10,0.29949,0.15863,0.2386,0.18247,0.2943,0.37871,0.58029,0.072653,0.38331,0.1923,2.8571000000000025e-10,1.8625999999999931e-10,1.8625999999999931e-10,1.8625999999999931e-10,1.8625999999999931e-10,1.8625999999999931e-10,1.8625999999999931e-10,1.8625999999999931e-10,1.8625999999999931e-10,1.8625999999999931e-10
5123,2,2,1.242e-10,0.33737,0.28968,0.63957,0.33747,0.17232,0.046874,0.26038,0.19216,0.40107,0.22475,1.3049999999999908e-10,2.5539999999999976e-10,2.5539999999999976e-10,1.985000000000001e-10,1.561999999999991e-10,1.985000000000001e-10,2.5539999999999976e-10,2.5539999999999976e-10,1.3049999999999908e-10,2.5539999999999976e-10
5124,9,8,1.2612e-10,0.35395,0.089925,0.24312,0.25111,0.28624,0.31868,0.22711,0.12048,0.45915,0.38652,2.4649999999999827e-10,2.1109999999999982e-10,2.8709999999999997e-10,2.8709999999999997e-10,2.8709999999999997e-10,2.8709999999999997e-10,1.778999999999979e-10,1.778999999999979e-10,1.778999999999979e-10,2.8709999999999997e-10
5125,1,1,1.293e-10,0.22919,0.69101,0.25053,0.30596,0.17421,0.22037,0.30019,0.18203,0.29336,0.21591,2.2189999999999817e-10,2.2189999999999817e-10,3.273999999999987e-10,1.5899999999999831e-10,2.2189999999999817e-10,2.2189999999999817e-10,2.2189999999999817e-10,3.273999999999987e-10,2.2189999999999817e-10,2.2189999999999817e-10
5126,9,8,1.2604e-10,0.37016,0.098339,0.22397,0.30095,0.26823,0.31721,0.19067,0.09903,0.447,0.41822,1.8190000000000244e-10,1.8190000000000244e-10,1.349000000000021e-10,3.182000000000008e-10,2.70800000000002e-10,1.8190000000000244e-10,1.8190000000000244e-10,1.8190000000000244e-10,1.8190000000000244e-10,1.8190000000000244e-10
5127,0,0,1.2703e-10,0.67029,0.23669,0.26609,0.16603,0.14774,0.25771,0.34226,0.18984,0.28928,0.21597,1.4979999999999715e-10,2.286999999999986e-10,1.4979999999999715e-10,2.286999999999986e-10,1.4979999999999715e-10,1.4979999999999715e-10,1.4979999999999715e-10,2.7459999999999903e-10,2.286999999999986e-10,1.4979999999999715e-10
5128,6,6,1.2443e-10,0.31272,0.2058,0.26547,0.13015,0.3117,0.36131,0.63078,0.12697,0.34522,0.1717,1.9169999999999635e-10,1.9169999999999635e-10,1.9169999999999635e-10,2.7439999999999483e-10,1.9169999999999635e-10,1.9169999999999635e-10,1.9169999999999635e-10,2.7439999999999483e-10,1.9169999999999635e-10,1.9169999999999635e-10
5129,0,0,1.2591e-10,0.62586,0.26179,0.29692,0.16824,0.13905,0.24679,0.36026,0.15593,0.30444,0.25971,2.4540000000000165e-10,2.4540000000000165e-10,1.651999999999994e-10,2.4540000000000165e-10,2.4540000000000165e-10,2.4540000000000165e-10,2.4540000000000165e-10,1.651999999999994e-10,2.4540000000000165e-10,2.4540000000000165e-10
5130,6,6,1.2489e-10,0.30399,0.19513,0.2903,0.093559,0.3364,0.33825,0.61128,0.09697,0.33347,0.18582,2.41529e-10,1.63633e-10,2.41529e-10,1.63633e-10,1.63633e-10,1.63633e-10,1.98928e-10,1.63633e-10,1.63633e-10,2.41529e-10
5131,0,0,1.2573e-10,0.64006,0.21216,0.31673,0.14081,0.14847,0.22567,0.37273,0.20531,0.30339,0.23796,1.8701000000000016e-10,2.3037999999999978e-10,2.3037999999999978e-10,1.8701000000000016e-10,1.8701000000000016e-10,1.8701000000000016e-10,2.3037999999999978e-10,1.8701000000000016e-10,2.3037999999999978e-10,2.3037999999999978e-10
5132,2,2,1.2516e-10,0.30089,0.31393,0.64033,0.31029,0.15066,0.044028,0.26852,0.21805,0.40936,0.21895,1.9405999999999922e-10,1.9405999999999922e-10,1.9405999999999922e-10,1.9405999999999922e-10,3.4423000000000016e-10,1.9405999999999922e-10,1.9405999999999922e-10,3.4423000000000016e-10,1.664299999999994e-10,1.664299999999994e-10
5133,0,0,1.2516e-10,0.62334,0.21501,0.25354,0.18432,0.17566,0.28392,0.36414,0.16528,0.28276,0.24915,2.1549999999999951e-10,2.1549999999999951e-10,2.1549999999999951e-10,3.137999999999995e-10,3.137999999999995e-10,2.1549999999999951e-10,2.1549999999999951e-10,1.5739999999999948e-10,3.137999999999995e-10,2.1549999999999951e-10
5134,6,6,1.2451e-10,0.27851,0.16529,0.19207,0.21331,0.30744,0.41787,0.59398,0.069133,0.3461,0.18339,1.8859999999999747e-10,1.8859999999999747e-10,1.8859999999999747e-10,1.8859999999999747e-10,1.8859999999999747e-10,1.8859999999999747e-10,1.8859999999999747e-10,1.8859999999999747e-10,1.8859999999999747e-10,1.8859999999999747e-10
5135,1,1,1.2775e-10,0.23425,0.60802,0.29132,0.30158,0.25384,0.1504,0.33162,0.15107,0.32378,0.21183,2.6399999999999826e-10,2.6399999999999826e-10,2.6399999999999826e-10,1.4240000000000067e-10,2.6399999999999826e-10,2.6399999999999826e-10,2.6399999999999826e-10,2.6399999999999826e-10,2.6399999999999826e-10,2.6399999999999826e-10
5136,5,5,1.2584e-10,0.33117,0.11942,0.07077,0.35689,0.19616,0.62724,0.26358,0.15457,0.44664,0.20693,1.7250000000000039e-10,2.0650000000000254e-10,1.7250000000000039e-10,1.7250000000000039e-10,1.7250000000000039e-10,1.7250000000000039e-10,3.199000000000001e-10,3.199000000000001e-10,1.7250000000000039e-10,1.3110000000000175e-10
5137,8,8,1.2531e-10,0.31833,0.1697,0.33829,0.2975,0.2073,0.16927,0.28704,0.069281,0.58196,0.32292,2.442999999999984e-10,2.442999999999984e-10,2.442999999999984e-10,2.442999999999984e-10,2.442999999999984e-10,2.442999999999984e-10,2.442999999999984e-10,2.05699999999999e-10,2.442999999999984e-10,2.442999999999984e-10
5138,4,4,1.2784e-10,0.19925,0.14372,0.25383,0.15301,0.68048,0.15799,0.28126,0.25359,0.2532,0.27499,2.3679999999999984e-10,1.9209999999999813e-10,1.9209999999999813e-10,1.9209999999999813e-10,1.9209999999999813e-10,1.9209999999999813e-10,2.862999999999964e-10,2.3679999999999984e-10,1.9209999999999813e-10,2.3679999999999984e-10
5139,3,3,1.2671e-10,0.29028,0.21258,0.38246,0.59009,0.14996,0.14616,0.15569,0.16631,0.46222,0.21987,1.981999999999971e-10,2.969000000000005e-10,1.981999999999971e-10,1.981999999999971e-10,1.981999999999971e-10,1.6909999999999852e-10,1.981999999999971e-10,1.981999999999971e-10,1.981999999999971e-10,1.981999999999971e-10
5140,0,0,1.2592e-10,0.57947,0.17692,0.19587,0.20867,0.15131,0.35487,0.36188,0.20929,0.33468,0.22915,1.88061e-10,1.88061e-10,1.88061e-10,2.31013e-10,1.88061e-10,1.5588e-10,1.88061e-10,1.88061e-10,1.88061e-10,1.88061e-10
5141,1,1,1.2584e-10,0.26125,0.59078,0.30659,0.27455,0.27667,0.065258,0.28817,0.15593,0.3405,0.21784,1.9427e-10,1.9427e-10,1.9427e-10,1.9427e-10,2.928899999999994e-10,1.9427e-10,2.928899999999994e-10,2.928899999999994e-10,2.928899999999994e-10,1.648000000000001e-10
5142,5,5,1.2686e-10,0.35606,0.097043,0.10322,0.30414,0.22835,0.60195,0.27006,0.14399,0.43055,0.18315,2.2065000000000006e-10,2.2065000000000006e-10,2.2065000000000006e-10,1.6312999999999962e-10,2.2065000000000006e-10,2.2065000000000006e-10,3.3400999999999976e-10,2.2065000000000006e-10,1.6312999999999962e-10,1.8974000000000022e-10
5143,4,4,1.2576e-10,0.14431,0.21189,0.19586,0.09698,0.65059,0.19557,0.30372,0.24063,0.31667,0.23147,2.5909999999999965e-10,2.5909999999999965e-10,2.5909999999999965e-10,2.5909999999999965e-10,2.5909999999999965e-10,2.5909999999999965e-10,1.6639999999999976e-10,2.5909999999999965e-10,2.5909999999999965e-10,2.5909999999999965e-10
5144,4,4,1.2529e-10,0.27607,0.19555,0.31344,0.1248,0.62928,0.069777,0.30634,0.27835,0.21914,0.23169,2.0819999999999852e-10,2.0819999999999852e-10,2.0819999999999852e-10,2.0819999999999852e-10,2.6419999999999915e-10,2.0819999999999852e-10,1.6549999999999907e-10,2.0819999999999852e-10,2.0819999999999852e-10,3.3239999999999774e-10
5145,8,8,1.275e-10,0.33912,0.19714,0.26301,0.29772,0.15371,0.22413,0.2376,0.11416,0.56979,0.29196,1.9330000000000015e-10,3.026999999999998e-10,1.9330000000000015e-10,1.9330000000000015e-10,1.9330000000000015e-10,1.9330000000000015e-10,1.9330000000000015e-10,1.9330000000000015e-10,1.9330000000000015e-10,1.9330000000000015e-10
5146,5,5,1.2777e-10,0.30109,0.09822,0.1584,0.28626,0.25274,0.55267,0.31143,0.071216,0.4524,0.29546,1.912000000000024e-10,1.912000000000024e-10,2.407000000000023e-10,1.5820000000000138e-10,2.407000000000023e-10,1.912000000000024e-10,1.912000000000024e-10,1.912000000000024e-10,2.407000000000023e-10,1.912000000000024e-10
5147,7,7,1.3068e-10,0.28898,0.26119,0.20621,0.22821,0.19787,0.16686,0.056532,0.54793,0.38456,0.36163,3.2899999999999917e-10,2.1369999999999814e-10,2.80699999999998e-10,2.1369999999999814e-10,1.5989999999999735e-10,2.1369999999999814e-10,2.1369999999999814e-10,2.1369999999999814e-10,2.80699999999998e-10,1.5989999999999735e-10
5148,5,5,1.2596e-10,0.28466,0.10102,0.092731,0.31051,0.22447,0.67617,0.31385,0.12388,0.40943,0.20867,2.8119999999999857e-10,2.3219999999999595e-10,2.3219999999999595e-10,2.3219999999999595e-10,2.8119999999999857e-10,2.3219999999999595e-10,2.3219999999999595e-10,2.3219999999999595e-10,1.2219999999999695e-10,2.3219999999999595e-10
5149,7,7,1.2794e-10,0.27229,0.26126,0.25675,0.25449,0.1843,0.11196,0.050269,0.62958,0.40009,0.26315,3.7429999999999694e-10,2.4079999999999776e-10,2.795999999999981e-10,2.795999999999981e-10,1.607000000000009e-10,2.0739999999999827e-10,2.0739999999999827e-10,2.4079999999999776e-10,3.7429999999999694e-10,1.607000000000009e-10
5150,8,8,1.2552e-10,0.30341,0.1507,0.35455,0.25834,0.17565,0.22177,0.23113,0.08194,0.62539,0.32507,2.59874e-10,1.77957e-10,1.77957e-10,1.28449e-10,1.77957e-10,2.14943e-10,2.59874e-10,1.77957e-10,1.77957e-10,1.77957e-10
5151,3,3,1.2892e-10,0.27076,0.16516,0.25131,0.65227,0.23567,0.2924,0.1726,0.17507,0.43092,0.21991,1.974899999999999e-10,3.497199999999999e-10,2.3660999999999966e-10,2.3660999999999966e-10,2.3660999999999966e-10,2.3660999999999966e-10,2.3660999999999966e-10,2.3660999999999966e-10,2.3660999999999966e-10,2.3660999999999966e-10
5152,4,4,1.2591e-10,0.17177,0.23815,0.248,0.16148,0.61516,0.14489,0.2704,0.24123,0.28688,0.26545,1.5312999999999986e-10,2.9794999999999937e-10,5.4469999999999296e-11,2.4993999999999966e-10,2.1083999999999966e-10,2.1083999999999966e-10,2.1083999999999966e-10,2.9794999999999937e-10,2.9794999999999937e-10,2.9794999999999937e-10
5153,8,8,1.2554e-10,0.26983,0.12451,0.36908,0.26802,0.1979,0.24889,0.24149,0.09,0.62008,0.30822,2.403999999999993e-10,1.5429999999999894e-10,2.403999999999993e-10,2.403999999999993e-10,2.403999999999993e-10,2.403999999999993e-10,3.3110000000000023e-10,2.403999999999993e-10,2.403999999999993e-10,2.403999999999993e-10
5154,8,8,1.2615e-10,0.32238,0.15145,0.31271,0.27853,0.13777,0.29312,0.23348,0.081935,0.6119,0.28313,2.472999999999985e-10,2.472999999999985e-10,2.472999999999985e-10,2.472999999999985e-10,1.9269999999999748e-10,1.9269999999999748e-10,3.128e-10,1.446999999999993e-10,3.128e-10,2.472999999999985e-10
5155,5,5,1.2612e-10,0.29571,0.071496,0.12286,0.32145,0.29674,0.60257,0.37004,0.10509,0.4185,0.21104,2.0919999999999965e-10,2.0919999999999965e-10,2.0919999999999965e-10,2.0919999999999965e-10,2.561000000000012e-10,2.0919999999999965e-10,2.0919999999999965e-10,2.561000000000012e-10,2.561000000000012e-10,2.0919999999999965e-10
5156,2,2,1.2434e-10,0.3586,0.33235,0.62211,0.34974,0.17286,0.058779,0.29725,0.2245,0.34603,0.17173,1.522000000000012e-10,1.9640000000000234e-10,1.9640000000000234e-10,1.522000000000012e-10,1.9640000000000234e-10,1.9640000000000234e-10,2.2800000000000045e-10,2.8739999999999965e-10,3.328000000000028e-10,1.522000000000012e-10
5157,9,8,1.2547e-10,0.43022,0.13738,0.2936,0.25705,0.24601,0.23721,0.26126,0.14531,0.43991,0.33335,1.9059999999999973e-10,1.9059999999999973e-10,1.9059999999999973e-10,3.184999999999972e-10,3.184999999999972e-10,3.184999999999972e-10,3.184999999999972e-10,1.9059999999999973e-10,1.9059999999999973e-10,3.184999999999972e-10
5158,7,7,1.2969e-10,0.23711,0.28393,0.23895,0.25185,0.15275,0.14071,0.070158,0.60571,0.41483,0.3254,2.4679999999999795e-10,2.4679999999999795e-10,2.4679999999999795e-10,2.0899999999999876e-10,2.0899999999999876e-10,1.3949999999999936e-10,2.0899999999999876e-10,2.0899999999999876e-10,3.5249999999999604e-10,2.937999999999983e-10
5159,1,1,1.2627e-10,0.23273,0.64902,0.33512,0.26529,0.20885,0.098992,0.28374,0.2211,0.34737,0.18798,1.3399999999999974e-10,2.428999999999988e-10,1.6720000000000166e-10,1.3399999999999974e-10,2.428999999999988e-10,1.3399999999999974e-10,2.428999999999988e-10,2.428999999999988e-10,2.428999999999988e-10,1.6720000000000166e-10
5160,3,3,1.2908e-10,0.23816,0.20256,0.35259,0.58067,0.14429,0.21394,0.13101,0.25069,0.50018,0.2021,1.65405e-10,1.99327e-10,1.65405e-10,1.99327e-10,1.99327e-10,1.99327e-10,1.99327e-10,1.99327e-10,1.65405e-10,1.65405e-10
5161,8,8,1.2403e-10,0.3034,0.13954,0.33308,0.24133,0.2095,0.22698,0.30372,0.074345,0.60865,0.32177,2.1616999999999968e-10,1.7783999999999946e-10,2.1616999999999968e-10,1.7783999999999946e-10,1.7783999999999946e-10,1.7783999999999946e-10,2.1616999999999968e-10,1.7783999999999946e-10,1.7783999999999946e-10,1.7783999999999946e-10
5162,1,1,1.256e-10,0.25551,0.63762,0.27349,0.29526,0.24154,0.19398,0.29137,0.17431,0.30199,0.1822,2.569499999999992e-10,2.569499999999992e-10,2.569499999999992e-10,2.569499999999992e-10,2.569499999999992e-10,2.569499999999992e-10,2.569499999999992e-10,2.569499999999992e-10,2.569499999999992e-10,2.569499999999992e-10
5163,0,0,1.2539e-10,0.60112,0.20615,0.29455,0.19637,0.18508,0.26104,0.41374,0.18959,0.27565,0.22996,2.049999999999992e-10,2.049999999999992e-10,2.049999999999992e-10,2.4489999999999943e-10,2.049999999999992e-10,2.049999999999992e-10,2.049999999999992e-10,2.950999999999991e-10,2.950999999999991e-10,2.4489999999999943e-10
5164,7,7,1.3062e-10,0.2373,0.29152,0.19142,0.30112,0.17709,0.17561,0.051982,0.59348,0.38545,0.3011,2.387999999999988e-10,2.387999999999988e-10,2.0179999999999986e-10,2.0179999999999986e-10,1.7149999999999925e-10,2.0179999999999986e-10,2.0179999999999986e-10,2.0179999999999986e-10,2.0179999999999986e-10,2.0179999999999986e-10
5165,5,5,1.2831e-10,0.28033,0.08659,0.17197,0.36752,0.18328,0.51779,0.2351,0.11743,0.50369,0.25244,2.732999999999982e-10,2.3529999999999814e-10,2.732999999999982e-10,1.2790000000000077e-10,3.213999999999985e-10,2.3529999999999814e-10,2.732999999999982e-10,2.3529999999999814e-10,1.2790000000000077e-10,2.732999999999982e-10
5166,9,8,1.2639e-10,0.36083,0.14972,0.2153,0.32324,0.22444,0.28737,0.26693,0.10639,0.45859,0.31051,2.406000000000002e-10,2.406000000000002e-10,2.406000000000002e-10,2.406000000000002e-10,2.406000000000002e-10,2.406000000000002e-10,2.406000000000002e-10,1.607000000000009e-10,2.406000000000002e-10,2.406000000000002e-10
5167,6,6,1.2434e-10,0.29717,0.16791,0.27826,0.11943,0.36048,0.35215,0.61718,0.07593,0.3195,0.19865,2.3929999999999937e-10,2.922999999999999e-10,2.3929999999999937e-10,2.3929999999999937e-10,2.3929999999999937e-10,1.9929999999999703e-10,1.9929999999999703e-10,1.651999999999994e-10,2.3929999999999937e-10,2.3929999999999937e-10
5168,9,8,1.2634e-10,0.30042,0.12425,0.265,0.3304,0.31888,0.18335,0.16999,0.14792,0.4294,0.39016,5.79000000000008e-11,1.8879999999999836e-10,1.8879999999999836e-10,2.271999999999969e-10,2.750999999999996e-10,2.271999999999969e-10,2.750999999999996e-10,2.750999999999996e-10,2.271999999999969e-10,2.750999999999996e-10
